"","Position","Track.Name","Artist","Streams","URL","country"
"4268",92,"Mousiki Gia Tsoglanous","LEX",2902,"https://open.spotify.com/track/4q8OAoLINDQjjuPPn8PlpB","Greece"
"4269",93,"It's Beginning to Look a Lot like Christmas","Michael Bublé",2878,"https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI","Greece"
"4270",94,"Old Town Road - Remix","Lil Nas X",2877,"https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG","Greece"
"4271",95,"Lose Control","MEDUZA",2865,"https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK","Greece"
"4272",96,"LOBY","iLLEOo",2852,"https://open.spotify.com/track/3NWM2XHcpuAWqXfVlb3P4T","Greece"
"4273",97,"Tetancion","Sin Boy",2840,"https://open.spotify.com/track/3EmmAgMPHo5qktd3H5IzgX","Greece"
"4274",98,"Boss Moves","Saske",2831,"https://open.spotify.com/track/1az3tfafp3236CKfx0QNSW","Greece"
"4275",99,"KONTRA / LOUMIDIS","iLLEOo",2762,"https://open.spotify.com/track/6ipLMX4CgZHAMxbz3JMsbk","Greece"
"4276",100,"when the party's over","Billie Eilish",2760,"https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I","Greece"
"4277",101,"Before You Go","Lewis Capaldi",2758,"https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP","Greece"
"4278",102,"goosebumps","Travis Scott",2733,"https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2","Greece"
"4279",103,"Ju Ju","Sin Boy",2717,"https://open.spotify.com/track/5GZYZB1pFqcageFCNW0RlB","Greece"
"4280",104,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",2661,"https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk","Greece"
"4281",105,"Ransom","Lil Tecca",2660,"https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO","Greece"
"4282",106,"No IQ","Fy",2622,"https://open.spotify.com/track/6tNQgvv9ddqvXL9ps3bPju","Greece"
"4283",107,"The London (feat. J. Cole & Travis Scott)","Young Thug",2619,"https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n","Greece"
"4284",108,"Keef","iLLEOo",2619,"https://open.spotify.com/track/6bY6dH41XY2EDvXsIGLT7J","Greece"
"4285",109,"Falling","Harry Styles",2593,"https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp","Greece"
"4286",110,"Legends","Juice WRLD",2588,"https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa","Greece"
"4287",111,"Oikogeneia","Logos Timis",2561,"https://open.spotify.com/track/5UTRSgUD07Xir1IsNoYbPQ","Greece"
"4288",112,"Trampoline (with ZAYN)","SHAED",2554,"https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k","Greece"
"4289",113,"Polikatoikies","LEX",2549,"https://open.spotify.com/track/7u5o2NxE8OHEr0eqSKAUU2","Greece"
"4290",114,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",2530,"https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx","Greece"
"4291",115,"Underneath the Tree","Kelly Clarkson",2525,"https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5","Greece"
"4292",116,"Xorepse Mazi Mou","Saske",2519,"https://open.spotify.com/track/2P3UGQhJUscOmOz7lNdV4T","Greece"
"4293",117,"Look At Her Now","Selena Gomez",2511,"https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m","Greece"
"4294",118,"Amartolos","Sakis Rouvas",2504,"https://open.spotify.com/track/329rW1V2PBgCkvU6VyGvHG","Greece"
"4295",119,"Mistletoe","Justin Bieber",2490,"https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA","Greece"
"4296",120,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",2482,"https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw","Greece"
"4297",121,"Holly Jolly Christmas","Michael Bublé",2477,"https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE","Greece"
"4298",122,"Comsi Comsa","Sin Boy",2458,"https://open.spotify.com/track/3eCKzIrdswhrI82p3aYyDm","Greece"
"4299",123,"Ciao Bella","Sin Boy",2454,"https://open.spotify.com/track/5mVWme43LeeJuZcZTcLaY3","Greece"
"4300",124,"rockstar (feat. 21 Savage)","Post Malone",2440,"https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","Greece"
"4301",125,"Without Me","Halsey",2433,"https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","Greece"
"4302",126,"Monos Mou","Snik",2417,"https://open.spotify.com/track/6SsXWxlT0AA33EFXap4OJG","Greece"
"4303",127,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",2374,"https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY","Greece"
"4304",128,"FENDI","iLLEOo",2357,"https://open.spotify.com/track/6v59J7QcB8sm0agoFLHvxd","Greece"
"4305",129,"Don't Call Me Up","Mabel",2349,"https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","Greece"
"4306",130,"Kathimerina","Nikos Oikonomopoulos",2346,"https://open.spotify.com/track/7lv4lCunKlvCc677XLLclB","Greece"
"4307",131,"Wow.","Post Malone",2332,"https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg","Greece"
"4308",132,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",2327,"https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa","Greece"
"4309",133,"bury a friend","Billie Eilish",2326,"https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF","Greece"
"4310",134,"Rap Tou 90","Logos Timis",2308,"https://open.spotify.com/track/6ILpWIkxZjhRmvlvHPqxKQ","Greece"
"4311",135,"Candy","Doja Cat",2308,"https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be","Greece"
"4312",136,"Happy Xmas (War Is Over) - Remastered","John Lennon",2302,"https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy","Greece"
"4313",137,"Piece Of Your Heart","MEDUZA",2268,"https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs","Greece"
"4314",138,"Christmas (Baby Please Come Home)","Darlene Love",2265,"https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk","Greece"
"4315",139,"To Pa","VLOSPA",2264,"https://open.spotify.com/track/2NrqWYJJEDNERtgQyG0uM0","Greece"
"4316",140,"Izy","MG",2264,"https://open.spotify.com/track/5CwpYhUlWkuzqnbd6DpLxs","Greece"
"4317",141,"VIBEZ","DaBaby",2257,"https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM","Greece"
"4318",142,"Kinitro","Mad Clip",2211,"https://open.spotify.com/track/75LKhuJQZbT0cudT1e38y8","Greece"
"4319",143,"Korakia","LEX",2192,"https://open.spotify.com/track/4BCjxdM0hXbCEFf0Ck1Dod","Greece"
"4320",144,"Louvro","Saske",2191,"https://open.spotify.com/track/1HGgfUwFR5djfXGbsFREA4","Greece"
"4321",145,"Ποιός Είμαι","Light",2183,"https://open.spotify.com/track/0dv47SJ47rDjyxhBD5b144","Greece"
"4322",146,"Do They Know It's Christmas? - 1984 Version","Band Aid",2178,"https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf","Greece"
"4323",147,"A Holly Jolly Christmas - Single Version","Burl Ives",2167,"https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe","Greece"
"4324",148,"Den Exo Sima","Josephine",2167,"https://open.spotify.com/track/4NYavqIrCyKIdvpzOoNp68","Greece"
"4325",149,"Maghreb Gang (feat. French Montana, Khaled & Light) - Greek Remix","Farid Bang",2162,"https://open.spotify.com/track/6lIbJ9FRxigNgbb0lDSXEc","Greece"
"4326",150,"Death","Trippie Redd",2154,"https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y","Greece"
"4327",151,"The Christmas Song (Merry Christmas To You)","Nat King Cole",2142,"https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON","Greece"
"4328",152,"Shallow","Lady Gaga",2135,"https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","Greece"
"4329",153,"Own It (feat. Ed Sheeran & Burna Boy)","Stormzy",2133,"https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR","Greece"
"4330",154,"Celebrity","Fy",2130,"https://open.spotify.com/track/5wX56wELtieUnvVEGZ14yi","Greece"
"4331",155,"Mpompan","LEX",2129,"https://open.spotify.com/track/6xPcYrgxvTqlSDIc577XJC","Greece"
"4332",156,"Dealer","Mad Clip",2127,"https://open.spotify.com/track/6ysUxySNJqsSPYAer5R5jt","Greece"
"4333",157,"Morena","Mente Fuerte",2108,"https://open.spotify.com/track/4kCjokPJtcds5OZQpB7oqA","Greece"
"4334",158,"Sucker","Jonas Brothers",2107,"https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD","Greece"
"4335",159,"Karolina","TOQUEL",2107,"https://open.spotify.com/track/4y3gtl0VyiCb7LasGuinRz","Greece"
"4336",160,"OJ","Light",2103,"https://open.spotify.com/track/4Vb4gcsam1ApxVFlsNybF0","Greece"
"4337",161,"Πέτα Τα","Light",2094,"https://open.spotify.com/track/7G0t3pjW4JdjkLzNF5bYqX","Greece"
"4338",162,"SAD!","XXXTENTACION",2087,"https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","Greece"
"4339",163,"Going Bad (feat. Drake)","Meek Mill",2085,"https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","Greece"
"4340",164,"Valto Terma","Nikos Oikonomopoulos",2081,"https://open.spotify.com/track/1AMX9YprkGGcyQPyzOuNbw","Greece"
"4341",165,"Woah","Lil Baby",2078,"https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F","Greece"
"4342",166,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",2077,"https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx","Greece"
"4343",167,"Sweet but Psycho","Ava Max",2070,"https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","Greece"
"4344",168,"ATH","Snik",2063,"https://open.spotify.com/track/3hPaHM9D1MWjqsgGKtCk4A","Greece"
"4345",169,"White Christmas","Bing Crosby",2047,"https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW","Greece"
"4346",170,"Hate Me (with Juice WRLD)","Ellie Goulding",2043,"https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE","Greece"
"4347",171,"Gallika & Piano","iLLEOo",2019,"https://open.spotify.com/track/0TmOk5yFwlUoPT2KttsOWb","Greece"
"4348",172,"Driving Home for Christmas - 2019 Remaster","Chris Rea",2008,"https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R","Greece"
"4349",173,"GANGO","Snik",2003,"https://open.spotify.com/track/0szvRsnq2OTYhZwQUKX3Bt","Greece"
"4350",174,"Blue Christmas","Elvis Presley",1997,"https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ","Greece"
"4351",175,"Up All Night","Khalid",1991,"https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74","Greece"
"4352",176,"Good as Hell (feat. Ariana Grande) - Remix","Lizzo",1987,"https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd","Greece"
"4353",177,"Yellow Hearts","Ant Saunders",1977,"https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl","Greece"
"4354",178,"Graveyard","Halsey",1971,"https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2","Greece"
"4355",179,"Let Me Down Slowly","Alec Benjamin",1966,"https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d","Greece"
"4356",180,"Golden","Harry Styles",1964,"https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl","Greece"
"4357",181,"Robbery","Juice WRLD",1956,"https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ","Greece"
"4358",182,"Ta Skylia","Logos Timis",1950,"https://open.spotify.com/track/0Qsqjf7rQpVCm2XH3pwRmV","Greece"
"4359",183,"MIDDLE CHILD","J. Cole",1942,"https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","Greece"
"4360",184,"CHEATCODE","GODSQUAD",1935,"https://open.spotify.com/track/3n1m8zyuY16cG3APx4fIUh","Greece"
"4361",185,"Ena Lepto","Christos Mastoras",1934,"https://open.spotify.com/track/16KYH9f17z1QJ6s5G8XEZy","Greece"
"4362",186,"To Eikosalepto","Bloody Hawk",1932,"https://open.spotify.com/track/1gxli3nPyZZyeo8dj3fGog","Greece"
"4363",187,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",1926,"https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD","Greece"
"4364",188,"Katara","Saske",1926,"https://open.spotify.com/track/1KMOld09RWF0hS3BsvMpaz","Greece"
"4365",189,"Christmas (Baby Please Come Home)","Mariah Carey",1925,"https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN","Greece"
"4366",190,"Dianikterevo","Giorgos Mazonakis",1923,"https://open.spotify.com/track/6Dit1erL7lMDu8Y2E8aUnR","Greece"
"4367",191,"Taste (feat. Offset)","Tyga",1922,"https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt","Greece"
"4368",192,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",1910,"https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg","Greece"
"4369",193,"Lora","Mente Fuerte",1906,"https://open.spotify.com/track/4Jio5F07FiBLar6gdNFuNR","Greece"
"4370",194,"My Only Wish (This Year)","Britney Spears",1905,"https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67","Greece"
"4371",195,"Roses - Imanbek Remix","SAINt JHN",1903,"https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI","Greece"
"4372",196,"BUTTERFLY EFFECT","Travis Scott",1896,"https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4","Greece"
"4373",197,"2310","VLOSPA",1894,"https://open.spotify.com/track/2QMedd0YzAaRBlWDrp8iL9","Greece"
"4374",198,"Sleigh Ride","The Ronettes",1894,"https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX","Greece"
"4375",199,"all the good girls go to hell","Billie Eilish",1879,"https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx","Greece"
"4376",200,"Kokaini","Mef",1876,"https://open.spotify.com/track/0gQqKcWtuGdr7qyywTlt1U","Greece"
"4377",1,"Tusa","KAROL G",41931,"https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY","Guatemala"
"4378",2,"Vete","Bad Bunny",29157,"https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c","Guatemala"
"4379",3,"Fantasias","Rauw Alejandro",25979,"https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy","Guatemala"
"4380",4,"LA CANCIÓN","J Balvin",25183,"https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18","Guatemala"
"4381",5,"RITMO (Bad Boys For Life)","The Black Eyed Peas",23077,"https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf","Guatemala"
"4382",6,"China","Anuel AA",22674,"https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK","Guatemala"
"4383",7,"No Me Conoce - Remix","Jhay Cortez",22198,"https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P","Guatemala"
"4384",8,"Pa' Olvidarme De Ella","Piso 21",21604,"https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh","Guatemala"
"4385",9,"Callaita","Bad Bunny",20606,"https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI","Guatemala"
"4386",10,"Adicto (with Anuel AA & Ozuna)","Tainy",18030,"https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq","Guatemala"
"4387",11,"Que Tire Pa Lante","Daddy Yankee",17743,"https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1","Guatemala"
"4388",12,"Dance Monkey","Tones and I",16531,"https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku","Guatemala"
"4389",13,"Whine Up","Nicky Jam",16348,"https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0","Guatemala"
"4390",14,"Soltera - Remix","Lunay",14978,"https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z","Guatemala"
"4391",15,"Si Te Vas","Sech",14916,"https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0","Guatemala"
"4392",16,"Tutu","Camilo",14517,"https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ","Guatemala"
"4393",17,"Quizas","Rich Music LTD",13356,"https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe","Guatemala"
"4394",18,"Sigues Con El","Dimelo Flow",13062,"https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3","Guatemala"
"4395",19,"QUE PRETENDES","J Balvin",12507,"https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt","Guatemala"
"4396",20,"Aventura","Lunay",11866,"https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon","Guatemala"
"4397",21,"11 PM","Maluma",11850,"https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d","Guatemala"
"4398",22,"Pa Mí - Remix","Dalex",11574,"https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz","Guatemala"
"4399",23,"Otro Trago - Remix","Sech",11530,"https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL","Guatemala"
"4400",24,"Desconocidos","Mau y Ricky",11417,"https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h","Guatemala"
"4401",25,"Te Vi","Piso 21",11416,"https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd","Guatemala"
"4402",26,"Indeciso","Reik",11348,"https://open.spotify.com/track/59s0s39NFWScuHDbHytI14","Guatemala"
"4403",27,"Amor A Primera Vista","Los Angeles Azules",11280,"https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J","Guatemala"
"4404",28,"Yo x Ti, Tu x Mi","ROSALÍA",11066,"https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk","Guatemala"
"4405",29,"Bellaquita","Dalex",10261,"https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ","Guatemala"
"4406",30,"Verte Ir","DJ Luian",10260,"https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR","Guatemala"
"4407",31,"Señorita","Shawn Mendes",9906,"https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2","Guatemala"
"4408",32,"Otro Trago","Sech",9890,"https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr","Guatemala"
"4409",33,"Que Mas Pues - Remix","Sech",9827,"https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD","Guatemala"
"4410",34,"Con Altura","ROSALÍA",9784,"https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM","Guatemala"
"4411",35,"De Los Besos Que Te Di","Christian Nodal",9729,"https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97","Guatemala"
"4412",36,"Cuerpo en Venta","Noriel",9641,"https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7","Guatemala"
"4413",37,"Fantasía","Ozuna",9511,"https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr","Guatemala"
"4414",38,"Tal Vez","Paulo Londra",9451,"https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI","Guatemala"
"4415",39,"Hola - Remix","Dalex",9400,"https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt","Guatemala"
"4416",40,"Bellaquita - Remix","Dalex",9261,"https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA","Guatemala"
"4417",41,"Adan y Eva","Paulo Londra",9249,"https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6","Guatemala"
"4418",42,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",9109,"https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6","Guatemala"
"4419",43,"Cuaderno","Dalex",9044,"https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6","Guatemala"
"4420",44,"Loco","Beéle",8696,"https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03","Guatemala"
"4421",45,"Ella Quiere Beber - Remix","Anuel AA",8693,"https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw","Guatemala"
"4422",46,"Blanco","J Balvin",8649,"https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc","Guatemala"
"4423",47,"Si Se Da - Remix","Myke Towers",8423,"https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD","Guatemala"
"4424",48,"No Te Contaron Mal","Christian Nodal",8409,"https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj","Guatemala"
"4425",49,"Si Supieras","Daddy Yankee",8092,"https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu","Guatemala"
"4426",50,"Nunca Es Suficiente","Los Angeles Azules",8061,"https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg","Guatemala"
"4427",51,"La Mejor Versión de Mi - Remix","Natti Natasha",7360,"https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ","Guatemala"
"4428",52,"Solita","Sech",7281,"https://open.spotify.com/track/0tJCo71s7HT9Mu5Z4juuLw","Guatemala"
"4429",53,"Don't Start Now","Dua Lipa",7072,"https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg","Guatemala"
"4430",54,"Atrévete","Nicky Jam",7016,"https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj","Guatemala"
"4431",55,"Te Robaré","Nicky Jam",6901,"https://open.spotify.com/track/4PJ3umtW1aWdfh5EITHc6T","Guatemala"
"4432",56,"Circles","Post Malone",6838,"https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb","Guatemala"
"4433",57,"Secreto","Anuel AA",6815,"https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0","Guatemala"
"4434",58,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dimelo Flow",6633,"https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL","Guatemala"
"4435",59,"Calma - Remix","Pedro Capó",6591,"https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","Guatemala"
"4436",60,"Un Año","Sebastian Yatra",6557,"https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0","Guatemala"
"4437",61,"Con Calma","Daddy Yankee",6515,"https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","Guatemala"
"4438",62,"La Boca","Mau y Ricky",6420,"https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3","Guatemala"
"4439",63,"No Te Vayas","Camilo",6211,"https://open.spotify.com/track/4k9byIhs9ppbYWE22waJMB","Guatemala"
"4440",64,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",6114,"https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY","Guatemala"
"4441",65,"Qué Pena","Maluma",6072,"https://open.spotify.com/track/5099x34vBakWpGkHourFxP","Guatemala"
"4442",66,"Memories","Maroon 5",6015,"https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM","Guatemala"
"4443",67,"Te Quemaste","Manuel Turizo",5885,"https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC","Guatemala"
"4444",68,"Amanece","Anuel AA",5774,"https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH","Guatemala"
"4445",69,"La Boca - Remix","Mau y Ricky",5727,"https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT","Guatemala"
"4446",70,"Lose You To Love Me","Selena Gomez",5711,"https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5","Guatemala"
"4447",71,"HP","Maluma",5677,"https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3","Guatemala"
"4448",72,"Me La Avente","Carin Leon",5628,"https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ","Guatemala"
"4449",73,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",5592,"https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY","Guatemala"
"4450",74,"Me Rehúso","Danny Ocean",5521,"https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o","Guatemala"
"4451",75,"Hasta Que Salga el Sol","Ozuna",5473,"https://open.spotify.com/track/0dDboLfmRNsTBscy4j3Rnl","Guatemala"
"4452",76,"Créeme","KAROL G",5454,"https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU","Guatemala"
"4453",77,"La Mujer Perfecta","KURT",5447,"https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4","Guatemala"
"4454",78,"La Playa","Myke Towers",5441,"https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71","Guatemala"
"4455",79,"Fíjate Que Si","Edwin Luna y La Trakalosa de Monterrey",5329,"https://open.spotify.com/track/3YwEMdP2zkOiIq074Vlvqc","Guatemala"
"4456",80,"Aullando","Wisin & Yandel",5314,"https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus","Guatemala"
"4457",81,"Tequila","Juanes",5279,"https://open.spotify.com/track/02lGHA7bFFplYLihnUWTx8","Guatemala"
"4458",82,"Que Calor (with J Balvin & El Alfa)","Major Lazer",5132,"https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3","Guatemala"
"4459",83,"MIA (feat. Drake)","Bad Bunny",5093,"https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","Guatemala"
"4460",84,"Runaway","Sebastian Yatra",5088,"https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ","Guatemala"
"4461",85,"Simplemente Gracias","Calibre 50",5086,"https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5","Guatemala"
"4462",86,"Detente","Mike Bahía",4991,"https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX","Guatemala"
"4463",87,"Si Estuviésemos Juntos","Bad Bunny",4981,"https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI","Guatemala"
"4464",88,"Enamórate De Alguien Más","Morat",4932,"https://open.spotify.com/track/1fXKStjVOTmBEwjAnFSNkc","Guatemala"
"4465",89,"Una Vida Para Recordar","Piso 21",4793,"https://open.spotify.com/track/7pxL0DzPpCjjcdfQccvnus","Guatemala"
"4466",90,"El Amor de Mi Vida","La Adictiva Banda San José de Mesillas",4781,"https://open.spotify.com/track/2xxq5LXFBFyawPChsOOWVu","Guatemala"
"4467",91,"Lamento Boliviano","Los Enanitos Verdes",4764,"https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA","Guatemala"
"4468",92,"bad guy","Billie Eilish",4764,"https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m","Guatemala"
"4469",93,"Si Se Da","Myke Towers",4672,"https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ","Guatemala"
"4470",94,"El Color de Tus Ojos","Banda Sinaloense MS de Sergio Lizárraga",4654,"https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq","Guatemala"
"4471",95,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",4653,"https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G","Guatemala"
"4472",96,"La player (Bandolera)","Zion & Lennox",4569,"https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP","Guatemala"
"4473",97,"Por Eso Vine","Paulo Londra",4554,"https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu","Guatemala"
